id,name,city_id,pincode,latitude,longitude,phone_no,status,user_id,default_image_file_name,default_image_content_type,default_image_file_size,default_image_updated_at,address,areahop_id,neighborhood,state,website,business_email
6446,"Krispy Creme",9,560066,12.969807,77.749963,"080 4122 0641",1,0,NULL,NULL,NULL,NULL,"62, The Forum Value Mall, Whitefield Main Road,",332b7ec9-19898207-cde2a1-1467300844,Whitefield,Karnataka,www.krispykremeindia.in,NULL
6447,"Krispy Creme",9,560025,12.966216,77.606800,"080 4149 1036",1,0,NULL,NULL,NULL,NULL,"Garuda Mall, Magrath Rd",e380b147-9cf3ea28-a8ad0f-1467300844,"Ashok Nagar",Karnataka,www.krispykremeindia.in,NULL
6448,"Krispy Creme",9,560102,12.911862,77.644592,"080 25720338",1,0,NULL,NULL,NULL,NULL,"MCH Society",6b9ecac1-80b0cca9-2a06a8-1467300844,"HSR Layout",Karnataka,www.krispykremeindia.in,NULL
6449,"Krispy Creme",9,560038,12.932660,77.586646,"080 41106082",1,0,NULL,NULL,NULL,NULL,"788, J.K.Plaza, 12th Main, 2nd Stage",0dd2ab34-4e968d93-28067f-1467300845,Indiranagar,Karnataka,www.krispykremeindia.in,NULL
6450,"Krispy Creme",9,560011,12.933674,77.589965,"080 22682218",1,0,NULL,NULL,NULL,NULL,"Orion Mall, Brigade Gateway, Dr. Raj Kumar Road",3c4f92f7-c47cc7f6-2b8084-1467300845,Malleswaram,Karnataka,www.krispykremeindia.in,NULL
6451,"Krispy Creme",9,560043,13.024920,77.634282,"080 2542 6510",1,0,NULL,NULL,NULL,NULL,"402, HRBR Layout, 3rd block",a26bd276-8cb4b4ba-17df4c-1467300845,Kammanahalli,Karnataka,www.krispykremeindia.in,NULL
6452,"Krispy Creme",9,560003,12.989818,77.571698,"080 30160164",1,0,NULL,NULL,NULL,NULL,"Mantri Mall, Sampige Rd, Jai Bheema Nagar",98ff3002-9df46188-04b749-1467300846,Malleswaram,Karnataka,www.krispykremeindia.in,NULL
6453,"Krispy Creme",9,560048,12.985359,77.708126,"080 67266538",1,0,NULL,NULL,NULL,NULL,"Phoenix Market City",11d0fce7-ff831cb0-0fdda9-1467300846,Whitefield,Karnataka,www.krispykremeindia.in,NULL
6454,"Krispy Creme",9,560095,12.935329,77.613759,,1,0,NULL,NULL,NULL,NULL,"116, 80 Feet Road, 7th Block",f718030b-d4df49fa-8da8b6-1467300846,Koramangala,Karnataka,www.krispykremeindia.in,NULL
6458,"Corner House",1,560021,12.997465,77.578292,"080 23447520",1,0,NULL,NULL,NULL,NULL,"29/2, Nehrunagar Circle, Nagappa Street",1527cb2e-9279d401-47b88e-1467349462,Seshadripuram,Karnataka,NULL,NULL
6459,"Corner House",1,560041,12.922949,77.585000,"080 26653532",1,0,NULL,NULL,NULL,NULL,"532, 10th Main, 36th Cross, 5th Block",a88bf72a-ce77875a-bdeff6-1467349462,Jayanagar,Karnataka,NULL,NULL
6460,"Corner House",1,560025,12.971559,77.606185,"080 25583262",1,0,NULL,NULL,NULL,NULL,"45/3, G.K Complex, Residency Road",40b6d716-deb8b6bf-3c45c0-1467349462,"Residency Road",Karnataka,NULL,NULL
6461,"Corner House",1,560069,12.917521,77.593294,"080 26540925",1,0,NULL,NULL,NULL,NULL,"1225, 26th Main Road, 9th Block",4b5dd8cc-aea1e84a-2ae8d8-1467349462,Jayanagar,Karnataka,NULL,NULL
6462,"Corner House",1,560043,13.023632,77.642734,"080 65465551",1,0,NULL,NULL,NULL,NULL,"614, 6th Main A Road, HRBR Layout, 2nd Block",8d664ea2-7e71329a-3f2a15-1467349463,"Kalyan Nagar",Karnataka,NULL,NULL
6463,"Corner House",1,560005,13.003611,77.616446,"+91 8123538810",1,0,NULL,NULL,NULL,NULL,"7/5, Clarke Road, Richard's Park",d150c20d-ac2251ac-9423f5-1467349463,"Frazer Town",Karnataka,NULL,NULL
6464,"Corner House",1,560009,12.860087,77.725840,"+91 9845930618",1,0,NULL,NULL,NULL,NULL,"4, Airlines Hotel, Madras Bank Road",14a20354-dd174323-344097-1467349463,"Lavelle Road",Karnataka,NULL,NULL
6465,"Corner House",1,560037,12.956629,77.704682,"+91 9880851151",1,0,NULL,NULL,NULL,NULL,"35/1 C, Bangalore-Varthur Road, Varthur Hobli",6fc875b6-df5d0748-dbd87c-1467349463,Marathahalli,Karnataka,NULL,NULL
6466,"Corner House",1,560102,12.908942,77.646453,"+91 7259241707",1,0,NULL,NULL,NULL,NULL,"1666, TCK Enclave, 27th Main Road, Sector 2",f4ba5f06-2a5f1156-1f575f-1467349464,"HSR Layout",Karnataka,NULL,NULL
6467,"Corner House",1,560043,13.020627,77.647885,"+91 9686191973",1,0,NULL,NULL,NULL,NULL,"1CC-201, 2nd Main Road",4a1efcbd-85622109-9e8781-1467349464,"Kasturi Nagar",Karnataka,NULL,NULL
6468,"Corner House",1,560008,12.970357,77.637391,,1,0,NULL,NULL,NULL,NULL,"3265, 8th Cross Road, Hal 2nd Stage",300aa6e3-9b6daadb-a6b9a6-1467349464,Indiranagar,Karnataka,NULL,NULL
6469,"Corner House",1,560094,13.040969,77.578778,,1,0,NULL,NULL,NULL,NULL,"66, Siddhartha Plaza, Rajmahal Vilas, Stage 2",b122e4c2-3c1a660a-a3c144-1467349465,"New BEL Road",Karnataka,NULL,NULL
6470,"Corner House",1,560004,12.899886,77.572895,,1,0,NULL,NULL,NULL,NULL,"10, Kanakapura Road",dc63fbdb-bb3f23a7-90fb26-1467349465,Basavanagudi,Karnataka,NULL,NULL
6471,"Corner House",1,560070,12.921972,77.572054,,1,0,NULL,NULL,NULL,NULL,"808/6-1, 24th A Cross, K.R Road, Stage 2",a4df1998-e040f555-55df6f-1467349465,Banashankari,Karnataka,NULL,NULL
6472,"Corner House",1,560102,12.911624,77.634974,,1,0,NULL,NULL,NULL,NULL,"1001, 9th Main, Sector 7",6d09cab5-8322bfa0-bbb684-1467349465,"HSR Layout",Karnataka,NULL,NULL
6473,"Corner House",1,560095,12.928633,77.575728,,1,0,NULL,NULL,NULL,NULL,"67, 1st A Main Road, 7th Block",88438988-c979a112-e90421-1467349466,Koramangala,Karnataka,NULL,NULL
6474,"Pizza Hut",1,560025,12.962435,77.599051,"+91 8039883988",1,0,NULL,NULL,NULL,NULL,"4/1, O Shangnessy Road, Langford town",468a1af8-0e1b2d99-b3a2f4-1467350810,"Shanti Nagar",Karnataka,www.pizzahut.co.in,pizzahutyumfood@gmail.com
6475,"Pizza Hut",1,560001,12.973376,77.619833,"+91 8025599445",1,0,NULL,NULL,NULL,NULL,"185, Dheena Complex, Brigade Road",f291248a-d32957a1-aef6c7-1467350810,"Brigade Road",Karnataka,www.pizzahut.co.in,pizzahutyumfood@gmail.com
6476,"Pizza Hut",1,560005,12.995371,77.613951,"+91 8039883988",1,0,NULL,NULL,NULL,NULL,"66/1, Coles Road",8accf768-b8d44ebc-5a60f6-1467350810,"Frazer Town",Karnataka,www.pizzahut.co.in,pizzahutyumfood@gmail.com
6477,"Pizza Hut",1,560066,12.990489,77.570745,"+91 8022667380",1,0,NULL,NULL,NULL,NULL,"Mantri Square Mall, Sampige Road",11273931-103becfc-d91eff-1467350810,Malleswaram,Karnataka,www.pizzahut.co.in,pizzahutyumfood@gmail.com
6478,"Pizza Hut",1,560038,12.944034,77.567629,"+91 8039883988",1,0,NULL,NULL,NULL,NULL,"19, Mobas Towers, Bull Temple Road",18c0dd82-23a8c89e-7a4ed6-1467350810,Basavanagudi,Karnataka,www.pizzahut.co.in,pizzahutyumfood@gmail.com
6479,"Pizza Hut",1,560003,13.004048,77.575562,"+91 8039883988",1,0,NULL,NULL,NULL,NULL,"32, Anjan Complex, 2nd Main, Vyalikaval",42b0af67-e1e83889-0a7079-1467350810,Sadashivanagar,Karnataka,www.pizzahut.co.in,pizzahutyumfood@gmail.com
6480,"Pizza Hut",1,560029,12.930671,77.609578,"+91 8022067994",1,0,NULL,NULL,NULL,NULL,"21, The Forum, Hosur Road",b669e76e-1e77bca6-26e63e-1467350811,Koramangala,Karnataka,www.pizzahut.co.in,pizzahutyumfood@gmail.com
6481,"Pizza Hut",1,560011,12.931028,77.583135,"+91 8039883988",1,0,NULL,NULL,NULL,NULL,"216/13, Suraj Towers, 27th Cross, 3rd Block",487912d8-3cb6647c-7580aa-1467350811,Jayanagar,Karnataka,www.pizzahut.co.in,pizzahutyumfood@gmail.com
6482,"Pizza Hut",1,560008,12.939191,77.619311,"+91 8039883988",1,0,NULL,NULL,NULL,NULL,"487, 80 Feet Road, 6th Block",b1e1bc61-5bb12231-6a7bad-1467350811,Koramangala,Karnataka,www.pizzahut.co.in,pizzahutyumfood@gmail.com
6483,"Pizza Hut",1,560038,12.978492,77.638034,"+91 8039883988",1,0,NULL,NULL,NULL,NULL,"1/1A, CMH Road",44604c49-12c423cb-4c347a-1467350811,Indiranagar,Karnataka,www.pizzahut.co.in,pizzahutyumfood@gmail.com
6484,"Pizza Hut",1,560070,12.935079,77.624327,"+91 8039883988",1,0,NULL,NULL,NULL,NULL,"280, Amar Jyothi Layout, Koramangala Intermediate Road",432088de-d1690ec6-9a2928-1467350812,Domlur,Karnataka,www.pizzahut.co.in,pizzahutyumfood@gmail.com
6485,"Pizza Hut",1,560010,13.006602,77.554466,"+91 8039883988",1,0,NULL,NULL,NULL,NULL,"542/19 A, 1st Block, Dr. Rajkumar Road",4028d144-c2ede674-ff4352-1467350812,Rajajinagar,Karnataka,www.pizzahut.co.in,pizzahutyumfood@gmail.com
6486,"Pizza Hut",1,560070,12.911627,77.587777,"+91 8039883988",1,0,NULL,NULL,NULL,NULL,"2469/2470, 24th Cross, 21st Main Road, 2nd Stage",151be2b1-6171007b-a012a8-1467350812,Banashankari,Karnataka,www.pizzahut.co.in,pizzahutyumfood@gmail.com
6487,"Pizza Hut",1,560029,12.934257,77.604399,"+91 8039883988",1,0,NULL,NULL,NULL,NULL,"805, MICO Emp.Gruha Nirmana Sangha Layout",4ce81cfe-75d2cda0-dd3f81-1467350812,"BTM Layout",Karnataka,www.pizzahut.co.in,pizzahutyumfood@gmail.com
6488,"Pizza Hut",1,560040,12.912654,77.646107,"+91 8039883988",1,0,NULL,NULL,NULL,NULL,"16,17th Cross, 21st Main Road, M.C Layout",cd2ca8a7-003dea99-996718-1467350813,Vijayanagar,Karnataka,www.pizzahut.co.in,pizzahutyumfood@gmail.com
6489,"Pizza Hut",1,560079,12.967847,77.653574,"+91 8039883988",1,0,NULL,NULL,NULL,NULL,"87, Bhima Jyothi LIC Colony",ac59b49c-323f4b6f-7e85af-1467350813,"Basaveshwara Nagar",Karnataka,www.pizzahut.co.in,pizzahutyumfood@gmail.com
6490,"Pizza Hut",1,560017,12.958901,77.654353,"+91 8039883988",1,0,NULL,NULL,NULL,NULL,"124, Surya Chambers, Old Airport Road",5f76ce9a-9ea2478b-a6985e-1467350813,Murugeshpalya,Karnataka,www.pizzahut.co.in,pizzahutyumfood@gmail.com
6491,"Pizza Hut",1,560024,13.048745,77.592330,"+91 8039883988",1,0,NULL,NULL,NULL,NULL,"3, Aramanne Nagar, Devesandra",2ea25692-a1aaa8f7-94fb70-1467350813,"New BEL Road",Karnataka,www.pizzahut.co.in,pizzahutyumfood@gmail.com
6492,"Pizza Hut",1,560068,12.953189,77.522306,"+91 8039883988",1,0,NULL,NULL,NULL,NULL,"38, 1st Stage, 1st Phase",265b6f69-e369e734-613f4b-1467350813,"BTM Layout",Karnataka,www.pizzahut.co.in,pizzahutyumfood@gmail.com
6493,"Pizza Hut",1,560085,12.930234,77.553178,"+91 8039883988",1,0,NULL,NULL,NULL,NULL,"92/4, Kathriguppe, 80 feet Road, 3rd Stage",20d3aad8-b5583b29-533a36-1467350814,Banashankari,Karnataka,www.pizzahut.co.in,pizzahutyumfood@gmail.com
6494,"Pizza Hut",1,560078,12.906250,77.592832,"+91 8039883988",1,0,NULL,NULL,NULL,NULL,"309, 15th Cross, 5th Phase",1792a4d0-446448ed-a61266-1467350814,"JP Nagar",Karnataka,www.pizzahut.co.in,pizzahutyumfood@gmail.com
6495,"Pizza Hut",1,560034,12.924812,77.633711,"+91 8039883988",1,0,NULL,NULL,NULL,NULL,"310, AVR Base, 5th B Cross, 3rd Block, HRBR Layout",bde21af2-dca118af-22d49a-1467350814,"Kalyan Nagar",Karnataka,www.pizzahut.co.in,pizzahutyumfood@gmail.com
6496,"Pizza Hut",1,560038,12.992940,77.661630,"+91 8025240692",1,0,NULL,NULL,NULL,NULL,"6, Gopalan Signature Tower, Old madras Road",2b31a075-3b2f66a1-369fa7-1467350814,"CV Raman Nagar",Karnataka,www.pizzahut.co.in,pizzahutyumfood@gmail.com
6497,"Pizza Hut",1,560070,12.914930,77.563490,"+91 8039883988",1,0,NULL,NULL,NULL,NULL,"363/70, BKN Plaza, Kanakpura main Road",318ded24-2ba3fabc-5d85d1-1467350815,"JP Nagar",Karnataka,www.pizzahut.co.in,pizzahutyumfood@gmail.com
6498,"Pizza Hut",1,560102,12.907328,77.637776,"+91 8025720305",1,0,NULL,NULL,NULL,NULL,"3, 14th Main, 17th Cross",2e0e70bc-64f2f412-86a317-1467350815,"HSR Layout",Karnataka,www.pizzahut.co.in,pizzahutyumfood@gmail.com
6499,"Pizza Hut",1,560093,12.985163,77.673964,"+91 8039883988",1,0,NULL,NULL,NULL,NULL,"9, Versova Layout, Kagadasapura Main Road",8d8a68fb-2bdda7eb-4aa82e-1467350815,"CV Raman Nagar",Karnataka,www.pizzahut.co.in,pizzahutyumfood@gmail.com
6500,"Pizza Hut",1,560016,13.016593,77.680397,"+91 8039883988",1,0,NULL,NULL,NULL,NULL,"19/3, 6, K R Puram, Banaswadi Dhakle, Hobli",8073c899-d2b4dd40-14a853-1467350815,"Ramamurthy Nagar",Karnataka,www.pizzahut.co.in,pizzahutyumfood@gmail.com
6501,"Pizza Hut",1,560024,13.049404,77.602681,"+91 8039883988",1,0,NULL,NULL,NULL,NULL,"32/1/1, Kuvempu Coffee Board Layout",15626149-218cbc4f-475692-1467350815,Hebbal,Karnataka,www.pizzahut.co.in,pizzahutyumfood@gmail.com
6502,"Pizza Hut",1,560102,12.915850,77.651398,"+91 8039883988",1,0,NULL,NULL,NULL,NULL,"2633, 27th Main, 13th Cross Road, Sector 1",41827e28-c000b46d-435c1f-1467350816,"HSR Layout",Karnataka,www.pizzahut.co.in,pizzahutyumfood@gmail.com
6503,"Pizza Hut",1,560076,12.889749,77.600707,"+91 8039883988",1,0,NULL,NULL,NULL,NULL,"8, Liss Arcade, Arekere Gate",6b082fa1-3c7278e9-3e2f25-1467350816,"Bannerghatta Road",Karnataka,www.pizzahut.co.in,pizzahutyumfood@gmail.com
6504,"Pizza Hut",1,560068,12.920843,77.620350,"+91 8039883988",1,0,NULL,NULL,NULL,NULL,"262/1, Garebhavi Palya, Hosur Main Road",dcb8be63-085dbb4b-e05954-1467350816,Bommanahalli,Karnataka,www.pizzahut.co.in,pizzahutyumfood@gmail.com
6505,"Pizza Hut",1,560103,12.926871,77.669886,"+91 8039883988",1,0,NULL,NULL,NULL,NULL,"203/205, Mint Plaza, Green Glen Layout",69886664-b1f7f34f-110917-1467350816,Bellandur,Karnataka,www.pizzahut.co.in,pizzahutyumfood@gmail.com
6506,"Pizza Hut",1,560098,12.925584,77.516797,"+91 8039883988",1,0,NULL,NULL,NULL,NULL,"287/B, Ideal Home Township, 12th Cross Road",a51ea415-beccfef4-746c4e-1467350816,"Rajarajeshwari Nagar",Karnataka,www.pizzahut.co.in,pizzahutyumfood@gmail.com
6507,"Pizza Hut",1,560103,12.924786,77.674343,"+91 8049029599",1,0,NULL,NULL,NULL,NULL,"5/78/7, Bellendur Village, Sarjapura Road",492f24b3-83a66aeb-e6d203-1467350817,Marathahalli,Karnataka,www.pizzahut.co.in,pizzahutyumfood@gmail.com
6508,"Pizza Hut",1,560024,12.937062,77.619596,"+91 8039883988",1,0,NULL,NULL,NULL,NULL,"6 & 7, G Block, 60 Ft Road",c1bad574-7bb7b6aa-f038ba-1467350817,"Sahakara Nagar",Karnataka,www.pizzahut.co.in,pizzahutyumfood@gmail.com
6509,"Pizza Hut",1,560037,12.979797,77.693594,"+91 8039883988",1,0,NULL,NULL,NULL,NULL,"Soul Space Arena Mall, Dodda Nakkundi, Outer Ring Road",d866cb94-9864353c-5f7e13-1467350817,Marathahalli,Karnataka,www.pizzahut.co.in,pizzahutyumfood@gmail.com
6510,"Pizza Hut",1,560103,12.959568,77.521614,"+91 8039883988",1,0,NULL,NULL,NULL,NULL,"20/5, Narayan Swamy Building, Outer Ring Road",c176473e-7e9265e7-87c179-1467350817,Kadubeesanahalli,Karnataka,www.pizzahut.co.in,pizzahutyumfood@gmail.com
6511,"Pizza Hut",1,560035,12.993645,77.689003,"+91 8039883988",1,0,NULL,NULL,NULL,NULL,"5, MGR Complex, Sarjapur Road",406d5511-6d95d8de-7d4664-1467350818,Kaikondrahalli,Karnataka,www.pizzahut.co.in,pizzahutyumfood@gmail.com
6512,"Pizza Hut",1,560037,12.956629,77.704682,"+91 8039883988",1,0,NULL,NULL,NULL,NULL,"321/30, Munnekolalu Village, Mahadevpura, Varthur Hobli",ab5be2db-9d78fbd4-ffa105-1467350818,Marathahalli,Karnataka,www.pizzahut.co.in,pizzahutyumfood@gmail.com
6513,"Pizza Hut",1,560097,13.075502,77.561266,"+91 8039883988",1,0,NULL,NULL,NULL,NULL,"92, 1148/592, HMT Layout",1af24545-770e3bfb-39bfe9-1467350818,Vidyaranyapura,Karnataka,www.pizzahut.co.in,pizzahutyumfood@gmail.com
6514,"Pizza Hut",1,560066,12.969807,77.749963,"+91 8028029688",1,0,NULL,NULL,NULL,NULL,"F 22, 23, 24, Inorbit Mall",6e729819-3767ffc6-6fb92c-1467350818,Whitefield,Karnataka,www.pizzahut.co.in,pizzahutyumfood@gmail.com
6515,"Pizza Hut",1,560066,12.987758,77.734370,"+91 8028026591",1,0,NULL,NULL,NULL,NULL,"8 to 11,  Ascendas Park Square Mall, ITPL Main Road",7793ec79-da7bfc26-ff6755-1467350819,Whitefield,Karnataka,www.pizzahut.co.in,pizzahutyumfood@gmail.com
6516,"Pizza Hut",1,560066,12.987758,77.734370,"+91 8039883988",1,0,NULL,NULL,NULL,NULL,"LG/02, Ascendas Park Square Mall, ITPL Main Road",7912141f-b8482019-21b7f9-1467350819,Whitefield,Karnataka,www.pizzahut.co.in,pizzahutyumfood@gmail.com
6517,"Pizza Hut",1,560100,12.838749,77.664271,"+91 8039883988",1,0,NULL,NULL,NULL,NULL,"V3, 3rd Cross Road",0fb01bf1-18057193-ba75b5-1467350819,"Electronic City",Karnataka,www.pizzahut.co.in,pizzahutyumfood@gmail.com
6518,"Meghana Foods",1,560047,12.937253,77.620359,"080 41463738",1,0,NULL,NULL,NULL,NULL,"124, 5th Block, 1st Cross, KHB Colony",ded14c2c-979f4a5e-151b67-1467351569,Koramangala,Karnataka,www.meghanafoods.co.in,NULL
6519,"Meghana Foods",1,560038,12.978007,77.637218,"080 41135050",1,0,NULL,NULL,NULL,NULL,"544, Chinmaya Mission Hospital Road,Stage 2, Hoysala nagar",a3c7566e-3fbf6a06-d0b11f-1467351569,Indiranagar,Karnataka,www.meghanafoods.co.in,NULL
6520,"Meghana Foods",1,560011,12.926366,77.582889,"080 22448080",1,0,NULL,NULL,NULL,NULL,"52, 33rd Cross, 4th Block",09ca7e40-e62a0d77-5c927a-1467351570,Jayanagar,Karnataka,www.meghanafoods.co.in,NULL
6521,"Meghana Foods",1,560037,13.041131,77.616570,"080 41738999",1,0,NULL,NULL,NULL,NULL,"90-4, Outer Ring Road",75d1cda8-36fb42af-14fa40-1467351570,Marathahalli,Karnataka,www.meghanafoods.co.in,NULL
6522,"Meghana Foods",1,560025,12.972876,77.609295,"+91 7022902913",1,0,NULL,NULL,NULL,NULL,"57/1, Jayalakshmi Chambers",22c3d942-06bf27a6-0ba1ad-1467351570,"Residency Road",Karnataka,www.meghanafoods.co.in,NULL
6523,Smaaash,1,560008,12.976320,77.622825,"080 2506 6900",1,0,NULL,NULL,NULL,NULL,"1 MG - Lido Mall, Trinity Circle, MG Road ",NULL,Someshwarpura,NULL,http://smaaash.in/bangalore,bengaluru.enquiry@smaaash.in
6524,"Vasudev Adigas",1,560062,12.881968,77.554777,"+91 8041618886",1,0,NULL,NULL,NULL,NULL,"70, Navaratan Gardens, Konanakunte",028fb235-eb50e94b-7ad776-1467360752,"Kanakapura Road",Karnataka,www.adigas.in,accnts.kanakapura@adigas.in
6525,"Vasudev Adigas",1,560038,12.961502,77.635913,"+91 8041618886",1,0,NULL,NULL,NULL,NULL,"219, 2nd Stage, Off Double Road, Binnamangala",835b6de5-cb549654-f4a070-1467360752,Indiranagar,Karnataka,www.adigas.in,NULL
6526,"Vasudev Adigas",1,560092,13.064104,77.593121,"+91 8041618886",1,0,NULL,NULL,NULL,NULL,"850/4, Kodigehalli Village, Yelahanka Hobli",e9932917-a248cfb4-b9694a-1467360752,"Sahakara Nagar",Karnataka,www.adigas.in,accnts.sahakarnagar@adigas.in
6527,"Vasudev Adigas",1,560094,13.016390,77.601301,"+91 8041618886",1,0,NULL,NULL,NULL,NULL,"160, Matadahalli Main Road",973bea8d-3035b1f9-534228-1467360752,"RT Nagar",Karnataka,www.adigas.in,accnts.rtnagar@adigas.in
6528,"Vasudev Adigas",1,560060,12.910474,77.484178,"+91 8041618886",1,0,NULL,NULL,NULL,NULL,"138, Harisai Complex, MIG, 1st Main Road, Upnagara",371ba990-32927b11-d0b720-1467360752,Kengeri,Karnataka,www.adigas.in,accnts.kengeri@adigas.in
6529,"Vasudev Adigas",1,560061,12.897387,77.544015,"+91 8041618886",1,0,NULL,NULL,NULL,NULL,"36, Vaishnavi Theatre building, Subramanyapura main road",67d54248-3d096330-737dd4-1467360753,Uttarahalli,Karnataka,www.adigas.in,uttarahalli@adigas.in
6530,"Vasudev Adigas",1,560095,12.939455,77.618235,"+91 8041618886",1,0,NULL,NULL,NULL,NULL,"582, 1st A cross Road, 8th Block",8072c371-62f37522-2ea020-1467360753,Koramangala,Karnataka,www.adigas.in,accnts.koramangala1@adigas.in
6531,"Vasudev Adigas",1,560034,12.938692,77.626072,"+91 8041618886",1,0,NULL,NULL,NULL,NULL,"642, 68-6-642, 80 Feet Main Road, 4th Block",fa73134f-6c8a2b8e-fdb7e9-1467360753,Koramangala,Karnataka,www.adigas.in,accnts.koramangala2@adigas.in
6532,"Vasudev Adigas",1,560047,12.953679,77.617625,"+91 8041618886",1,0,NULL,NULL,NULL,NULL,"907/1177, Sai Optimus Building, 5th Main, 7th Sector",7fa37077-e5c6b8d1-f1c416-1467360754,"HSR Layout",Karnataka,www.adigas.in,accnts.hsr@adigas.in
6533,"Vasudev Adigas",1,560093,12.981752,77.680796,"+91 8041618886",1,0,NULL,NULL,NULL,NULL,"10, Nagappa Reddy Layout, CV Raman Nagar",a856c8b4-779d0a18-c75745-1467360754,Kaggadasapura,Karnataka,www.adigas.in,accnts.kagdaspura@adigas.in
6534,"Vasudev Adigas",1,560078,12.906552,77.575111,"+91 8041618886",1,0,NULL,NULL,NULL,NULL,"57, 178, 15th Cross, 6th Phase",613eb311-1e47bd57-4d3a06-1467360754,"JP Nagar",Karnataka,www.adigas.in,accnts.jpnagar@adigas.in
6535,"Vasudev Adigas",1,560001,12.971965,77.619490,"+91 8041618886",1,0,NULL,NULL,NULL,NULL,"21/24, Trinity Circle",7b157a7a-5a1b3d66-ab18c6-1467360755,"MG Road",Karnataka,www.adigas.in,accnts.mgroad@adigas.in
6536,"Vasudev Adigas",1,560084,13.008666,77.622959,"+91 8041618886",1,0,NULL,NULL,NULL,NULL,"29, AVS Complex, Kalyan Nagar Main Road",6bfc56d6-c2651d83-30e2e5-1467360755,Kammanahalli,Karnataka,www.adigas.in,accnts.kammanahalli@adigas.in
6537,"The Glamour Suite",1,560038,12.977641,77.644192,,1,0,NULL,NULL,NULL,NULL,"688, 1st Main, 2st Cross, Defence Colony",58a2635c-836e2119-ef704a-1467361385,Indiranagar,Karnataka,NULL,NULL
6538,Anoo's,1,560078,12.907290,77.579958,,1,0,NULL,NULL,NULL,NULL,"1354, 9th Cross, 33rd Main, 1st Phase",ed360990-74d072f9-ada7f3-1467361385,"JP Nagar",Karnataka,www.anoos.com,NULL
6539,"Dreams Salon & Spa",1,560055,12.997425,77.531175,,1,0,NULL,NULL,NULL,NULL,"438, Krupa Arcade, 17th Cross, 6th Main",086ca6b4-9cc02b76-d2a5db-1467361386,Rajajinagar,Karnataka,NULL,NULL
6540,"The Beautique",1,560095,13.104516,77.570383,"080 41216748",1,0,NULL,NULL,NULL,NULL,"106, MIG. K H B Colony, 5th Block",cfa3572a-e90fe65e-6cfef3-1467361386,Koramangala,Karnataka,www.beautique.in,latha@beautique.in
6541,Naturals,1,560076,12.898569,77.600508,"080 42014185",1,0,NULL,NULL,NULL,NULL,"72, 3Rd, Next To Adigas Hotel, Panduranga Nagar, Bannerghatta Road",fd430873-70dd8061-2a191b-1467361386,Bannerghatta,Karnataka,www.naturals.in,NULL
6542,Naturals,1,560102,13.059026,77.603924,"+91 8884988849",1,0,NULL,NULL,NULL,NULL,"3, Archanaa, 2Nd Floor, 4th Sector",bd460cad-d407b0a3-7adeae-1467361386,"HSR Layout",Karnataka,www.naturals.in,NULL
6543,Naturals,1,560008,12.968219,77.651256,"+91 7795255555",1,0,NULL,NULL,NULL,NULL,"1306, 10th Main Road, HAL 3rd Stage",d5479659-a3ee0dbe-e49929-1467361387,"Jeevan Bhima Nagar",Karnataka,www.naturals.in,NULL
6544,Naturals,1,560078,12.891425,77.581636,"080 41115000",1,0,NULL,NULL,NULL,NULL,"539, 2Nd Floor, Puttnahali Main Road, Rbi Layout",a7b197a9-bf063ee4-a17b6d-1467361387,"JP Nagar",Karnataka,www.naturals.in,NULL
6545,Naturals,1,560068,13.100563,77.581350,"+91 8197300111",1,0,NULL,NULL,NULL,NULL,"7/10, NPC Tower 1st floor, DLF town main road",5daf9063-165081a5-5e1547-1467361387,"Akshaya Nagar",Karnataka,www.naturals.in,NULL
6546,Naturals,1,560085,12.906271,77.588882,"080 26790359",1,0,NULL,NULL,NULL,NULL,"9, 100ft Road, Banashankari 3rd Stage",24676405-8047414f-b56d2c-1467361388,Banashankari,Karnataka,www.naturals.in,NULL
6547,Naturals,1,560070,12.924323,77.564315,"080 4951 5555",1,0,NULL,NULL,NULL,NULL,"2469, 2nd Floor, 24th Cross, Pizza Hut Building",5fd57b40-a4f0610e-56eeea-1467361388,Banashankari,Karnataka,www.naturals.in,NULL
6548,Naturals,1,560004,12.944219,77.571105,"080 41288477",1,0,NULL,NULL,NULL,NULL,"148, Om shree plaza, 1st floor, Dr DVG Road",568908a4-cad82a0d-65a130-1467361388,Basavanagudi,Karnataka,www.naturals.in,NULL
6549,Naturals,1,560079,12.989268,77.539729,"080 41226367",1,0,NULL,NULL,NULL,NULL,"568, 2nd Floor, West Of Chord Road, 4th Block, 3rd Stage",fafadd0a-a0d707a9-74a1c2-1467361388,"Basaveshwara Nagar
",Karnataka,www.naturals.in,NULL
6550,Naturals,1,560094,13.035124,77.567664,"080 40931578",1,0,NULL,NULL,NULL,NULL,"10, KC Towers, ITI & HB Society,2nd Floor, New BEL Road",70bc6420-c5b16667-e5781b-1467361389,"New BEL Road",Karnataka,www.naturals.in,NULL
6551,Naturals,1,560103,12.922758,77.669467,"+91 8884912345",1,0,NULL,NULL,NULL,NULL,"2nd Floor, Suraamy Plaza,Outer Ring Road, Green Glen Layout",f7f9e997-6eb1583f-ba0d14-1467361389,Bellandur,Karnataka,www.naturals.in,NULL
